order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
1871,Frank Brown,user1870@example.com,Sports,99,428.85,1945.47,2026-02-17,2025-09-30,Paid,Central,30.64,N/A
757,Diana Johnson,user756@example.com,INVALID,55,370.06,3534.09,,2025-07-27,Cancelled,North,-10,40
3711,Grace Garcia,user3710@example.com,Clothing,13,999999,N/A,2026-04-21,2026-04-28,,East,43.92,45
2612,Charlie Johnson,user2611@example.com,Books,22,359.35,error,2025-10-06,2026-03-30,Paid,West,150,37
3913,Bob  Williams,user3912@example.com,Sports,46,458.55,,2025-07-16,2099-01-01,Refunded,South,42.09,39
3615,Frank Williams,user3614@example.com,Electronics,43,-10,1070.57,2026-02-02,2025-06-21,Cancelled,North,12.16,49
8499,Eve Smith,user8498@example.com,Books,50,397.08,3293.49,2025-08-07,2025-06-26,Paid,West,34.3,68
9719,Alice Johnson,user89@example.com,Furniture,36,183.9,3207.18,2024-13-01,2025-07-22,Refunded,East,,N/A
6449,Diana Johnson,user6448@example.com,Clothing,10,445.04,1172.28,2026-01-19,2026-05-06,Failed,South,15.73,66
994,Henry Smith,user993@example.com,unknown,76,459.25,3389.13,2025-09-16,2026-01-27,Pending,South,26.55,22
3949,---,user3948@example.com,Clothing,55,471.19,2912.74,2026-02-25,2025-08-30,Cancelled,MIDDLE,26.17,45
3616,Eve Williams,user3615@example.com,Clothing,11,447.5,2353.29,2025-12-19,2099-01-01,Refunded,South,26.77,150
8640,Eve Williams,user8639@example.com,Furniture,98,164.84,2199.16,,,Paid,North,14.85,29
8007,Frank Miller,user8006@example.com,Home,10,483.82,,2025-06-13,2025-09-26,Refunded,North,24.34,70
8294,Bob Brown,user8293@example.com,Books,-5,426.45,3579.17,,2025-08-23,Pending,Unknown,20.11,30
2496,,user2495@example.com,INVALID,89,15.06,4966.84,2025-08-21,2026-02-24,Refunded,Central,35.91,35
7196,Charlie Davis,user7195@example.com,Books,48,472.72,4422.23,2026-03-02,2025-06-06,Refunded,West,2.49,85
3818,Grace Miller,user3817@example.com,Furniture,14,96.68,735.06,2026-01-25,2025-09-07,Pending,West,7.42,39
6912,,email,Books,34,469.53,2000.45,2025-09-19,2025-12-23,Paid,East,27.4,70
4360,Diana Miller,user4359@example.com,Books,3,202.78,3710.46,2025-10-14,2026-04-18,Refunded,West,21.98,43
8763,Eve Smith,user8762@example.com,Sports,80,365.75,4153.81,2025-10-05,2025-11-21,,Central,999,76
3853,Alice Miller,user3852@example.com,Electronics,81,410.53,2815.83,2025-12-29,2025-08-02,Failed,West,25.82,48
4986,Frank Jones,user4985@example.com,INVALID,12,50.31,4822.88,2025-12-11,invalid,Cancelled,Central,48.67,61
9219,Charlie  Smith,email,Electronics,,349.48,4192.71,2026-04-23,2025-08-06,Cancelled,North,6.94,N/A
9659,Charlie Miller,,Furniture,67,444.11,2391.93,2026-04-14,2026-02-20,UNKNOWN,North,15.2,36
6198,Bob Miller,user6197@example.com,Furniture,56,399.02,4429.3,2025-10-22,2026-03-29,Pending,North,21.17,53
2944,Bob Garcia,user2943@example.com,Home,48,448.75,2121.21,2025-10-22,2025-11-06,Pending,Central,32.71,71
568,Charlie Jones,user567@example.com,Clothing,33,235.84,4413.09,2025-09-29,2026-02-19,Paid,North,45.47,73
4013,Henry Davis,user4012@example.com,Sports,86,386.34,4090.5,2026-03-16,2025-07-13,Refunded,South,27.42,85
6993,,user6992@example.com,Toys,82,242.57,2880.82,2025-11-26,2026-01-08,Pending,East,40.12,45
9381,Alice Johnson,user9380@example.com,INVALID,47,62.61,3244.73,2025-06-16,2025-08-31,Paid,South,33.53,74
4563,Henry Miller,user4562@example.com,Furniture,58,385.33,3380.48,2025-08-14,2099-01-01,Refunded,West,11.43,27
6375,Diana Williams,user6374@example.com,Sports,9,440.4,3994.02,2025-10-01,2025-12-28,Failed,north ,1.5,66
8516,,user8515@example.com,Clothing,23,297.12,2725.43,,2025-09-26,Refunded,North,40.93,unknown
9593,Bob Smith,user9592@example.com,Books,58,101.9,3340.95,2025-12-15,2025-11-09,Paid,North,49.52,27
8207,Alice Smith,user4@example.com,Books,47,46.21,4771.27,2026-02-13,pending,processing,West,7.48,28
441,Frank Jones,user440@example.com,Home,93,464.28,3578.26,2025-11-18,2025-08-31,,South,4.69,30
6055,Diana Brown,user96@example.com,Sports,90,271.72,930.83,2025-07-18,2026-02-18,Cancelled,North,24.42,21
9309,Grace Jones,user9308@example.com,Furniture,56,325.23,953.65,2026-03-16,2025-08-27,Paid,East,35.41,25
1951,Alice Davis,user1950@example.com,Toys,58,237.09,3244.78,2025-09-26,2026-03-21,Paid,South,44.28,49
3016,Alice Smith,user100@example.com,Sports,3,38.12,3925.83,2026-03-28,2025-09-02,Cancelled,South,48.81,32
7136,Eve Smith,user7135@example.com,Toys,25,299.36,,2026-04-24,2026-01-24,Refunded,South,34.89,50
7783,Grace Davis,user7782@example.com,Clothing,93,113.57,622.81,2025-11-25,2026-03-20,Failed,North,7.01,78
2694,Alice Davis,user43@example.com,Furniture,16,-99.99,1764.61,2026-01-31,2026-03-12,Paid,West,39.5,150
2302,Bob Jones,user2301@example.com,,59,482.05,1478.55,invalid,invalid,Cancelled, South,13.8,unknown
1661,Diana Davis,,Toys,82,255.79,1095.75,,2025-05-16,Pending,North,49.68,20
8572,Alice Johnson,user8571@example.com,Clothing,-1,42.71,-50,2025-07-30,2025-06-13,Failed,Central,49.39,62
3668,Alice Garcia,,unknown,93,,error,2025-11-21,N/A,Pending,East,22.39,
2492,Eve Jones,user2491@example.com,Clothing,24,292.27,43.21,2025-11-13,2025-05-27,Pending,North,44.44,84
1225,Diana Davis,user1224@example.com,Furniture,12,461.57,1189.58,2025-12-25,2026-04-19,Refunded,Central,2.03,59
4813,Alice Davis,user4812@example.com,Clothing,22,439.91,1834.27,2026-01-24,2025-09-29,Paid,North,20.91,68
1594,Bob Williams,user1593@example.com,Sports,63,251.44,4597.42,,2025-06-28,Cancelled,West,41.74,58
6481,Grace Miller,user6480@example.com,Electronics,87,424.88,error,2025-07-20,2026-01-26,processing,East,32.71,72
1200,Alice Smith,user1199@example.com,,53,73.15,757.68,2025-08-05,2025-09-27,Pending,West,40.15,85
6400,Eve Williams,user6399@example.com,Toys,9,225.84,4589.48,2026-04-17,2025-10-13,Paid,West,9.15,18
8323,Eve Davis,user8322@example.com,Furniture,16,263.54,3734.88,2025-07-09,2025-12-24,,Central,7.84,60
765,Alice Williams,user764@example.com,Electronics,38,451.36,N/A,2025-12-21,2026-01-02,UNKNOWN,North,15.26,48
9343,Charlie Johnson,user9342@example.com,Furniture,76,219.2,829.83,2025-10-19,2025-06-28,Pending,South,28.19,55
8545,Bob Johnson,user8544@example.com,unknown,13,177.06,N/A,2026-01-30,2026-03-25,Refunded,North,9.26,75
4708,Diana Williams,user4707@example.com,Clothing,22,97.94,4627.52,2025-12-09,2026-04-15,Pending,Central,1.04,59
5215,Frank Garcia,user5214@example.com,Sports,58,134.64,2182.69,2026-04-09,2026-02-09,processing,West,17.41,N/A
37,Henry Jones,user36@example.com,Sports,87,41.56,4938.38,2025-09-24,2025-12-15,Refunded,North,28.6,55
6045,Eve Garcia,user6044@example.com,Clothing,94,455.07,4607.89,2025-05-21,2026-03-04,processing,North,33.17,41
9997,Grace Brown,user15@example.com,Toys,54,478.57,3699.57,2025-05-08,2025-07-11,Failed,Central,4.82,42
3890,Charlie Jones,user3890@example.com,Electronics,10,468.72,1379.57,2025-08-03,2025-07-02,Paid,North,12.03,0
9841,Diana Jones,user9840@example.com,INVALID,34,124.29,-50,2025-10-01,2025-11-12,processing,West,-10,47
6680,,user6679@example.com,unknown,96,385.62,3879.99,2025-08-13,2026-04-03,Paid,North,999,68
6890,Charlie Johnson,user6889@example.com,Books,29,170.29,1816.66,2026-02-08,2026-05-03,Pending,East,45.38,35
5223,Henry Williams,user5222@example.com,Furniture,49,345.43,3143.16,2026-01-31,2025-07-08,Pending,West,13.52,N/A
7615,Grace Smith,,Books,52,57.5,4971.2,2025-10-25,N/A,Pending,East,13.56,
5016,Grace Garcia,user5015@example.com,Toys,38,285.75,3799.64,2026-04-18,2025-10-04,Refunded,North,42.74,36
5719,,,Sports,9,235.72,818.16,2025-09-20,,Failed,South,21.84,27
2413,Diana Garcia,user2412@example.com,Clothing,93,310.11,2735.41,2025-10-02,2026-01-11,Refunded,East,48.04,28
3379,Alice Johnson,user3379@example.com,Sports,93,421.89,4402.92,2025-11-08,2026-04-08,Cancelled,Unknown,25.36,64
2920,Frank Miller,user2919@example.com,Books,30,283.06,553.25,2025-12-05,2025-08-05,Refunded,East,18.9,78
5419,Frank Davis,user5418@example.com,Clothing,79,484.74,2193.04,2025-08-10,,Paid,North,999,85
7408,Frank Johnson,user7407@example.com,Toys,3,339.0,1269.35,2025-07-06,2025-05-25,Cancelled,East,35.01,23
1352,Charlie Brown,user1351@example.com,Toys,100,260.47,1760.39,2025-09-13,2026-01-09,Paid,Central,2.83,18
7873,Grace Brown,user7872@example.com,Electronics,89,105.68,1888.95,2025-05-25,2025-08-14,Failed,Central,24.7,65
2679,Eve Davis,user2678@example.com,INVALID,38,161.52,1013.83,2025-11-29,2025-07-13,Paid,Central,37.08,74
9958,Charlie Johnson,user9957@example.com,Home,93,15.2,4974.91,2026-04-25,2026-04-21,Failed,North,24.21,21
7390,Grace Brown,user71@example.com,Home,65,413.07,3398.13,2025-10-26,2026-02-18,Failed,Central,14.12,66
1361,---,user1360@example.com,Sports,11,446.56,4001.95,2025-11-14,2025-08-29,Paid,East,36.22,53
5691,Diana Miller,user5691@example.com,Clothing,32,83.86,3741.57,2026-01-13,2026-03-08,Refunded,East,12.36,53
7534,Alice Davis,user7533@example.com,Electronics,42,41.65,1163.95,2025-08-26,2025-10-24,Paid,South,29.74,32
5169,Charlie Garcia,user5168@example.com,Electronics,48,???,4231.76,2025-12-08,2025-07-26,Pending,North,19.4,43
487,na,user486@example.com,Electronics,61,210.46,2207.67,2025-06-07,pending,Cancelled,Central,4.82,43
5277,Grace Smith,,Clothing,43,268.79,2183.48,2025-11-29,2025-10-12,Paid,West,10.69,78
5607,Bob Smith,user5606@example.com,Clothing,64,361.99,3933.68,2025-07-23,2025-06-20,Failed,South,9.2,150
5577,Alice Jones,,Electronics,text,258.52,464.61,,2026-04-25,Pending,Central,1.84,65
4330,Henry Davis,user4329@example.com,Toys,12,364.69,3868.67,2025-05-17,2025-10-06,Failed,West,12.14,
6879,Frank Garcia,,Electronics,9,457.45,4353.74,2025-08-22,2026-05-03,Failed,East,12.58,-5
4756,Diana Garcia,user4755@example.com,Sports,48,84.52,3605.41,,2025-08-30,Cancelled,South,2.5,72
6428,Alice Johnson,user6427@example.com,Electronics,61,319.03,1485.91,,2025-09-01,Paid,Central,32.57,63
5617,Frank Smith,user5616@example.com,Home,41,394.81,4870.03,,2025-12-29,n/a,East,45.29,200
638,Bob Jones,user637@example.com,Electronics,23,309.78,618.85,2025-08-30,2026-03-21,Paid,South,25.71,62
1072,Frank Smith,user1071@example.com,Furniture,82,479.44,218.57,2025-08-08,2025-05-21,Cancelled,Central,11.31,38
9754,Alice Williams,user9753@example.com,Home,52,163.42,4742.21,2026-02-07,2025-09-14,Failed,,45.77,24
6772,Charlie Jones,not.an.email,Books,93,464.78,2280.47,2025-06-23,2025-05-22,Cancelled,North,17.31,64
8096,Grace Jones,user62@example.com,Furniture,84,380.95,63.18,,,PAID, South,16.63,27
1191,Henry Smith,user1190@example.com,Furniture,9,47.11,1096.1,2025-07-15,,Refunded,East,1.51,44
5057,Charlie Smith,user5056,,52,386.37,4149.83,2025-08-11,pending,Refunded,East,39.0,49
7177,Eve Miller,user7176@example.com,Toys,87,216.9,3839.54,2025-11-20,invalid,Failed,North,8.16,22
5423,Alice Miller,user5422@example.com,Electronics,93,165.64,4415.97,2025-11-01,2025-07-03,Pending,MIDDLE,41.23,56
2803,Charlie Johnson,user2802@example.com,Sports,15,82.19,1281.03,2025-10-09,2026-04-03,Paid,North,33.46,84
150,Alice Miller,user149,Toys,37,77.48,error,2025-07-26,2099-01-01,Cancelled,Central,25.55,54
6376,Bob Brown,user6375@example.com,Clothing,91,259.75,3561.13,2025-08-05,invalid,Refunded, South,41.94,84
4250,null,user4249@example.com,Clothing,50,248.7,2401.3,,2026-03-22,Cancelled,North,37.43,68
6390,Charlie Garcia,user6389@example.com,Books,7,250.96,778.18,2025-09-30,2025-10-19,Refunded,East,12.52,73
5649,Diana Davis,user5648@example.com,Sports,55,163.35,2656.14,2025-06-27,2026-03-01,Failed,Unknown,30.16,72
168,Charlie Johnson,user167@example.com,Furniture,13,203.28,2757.38,2025-05-03,N/A,Refunded,West,13.15,22
1916,Alice Smith,user1915@example.com,Electronics,60,34.25,641.02,,2026-03-26,, South,37.52,57
2907,Alice Johnson,user2906@example.com,Furniture,30,9.29,1490.83,2026-03-11,2025-08-06,Pending,South,19.36,32
5689,Diana Brown,user5688@example.com,Books,24,80.37,701.17,,2026-01-05,Paid,Central,15.61,82
3109,?,user3108@example.com,Home,N/A,378.61,3809.19,2026-04-10,2026-04-27,Refunded,north ,32.27,79
9940,null,email,Furniture,16,261.42,4490.05,2025-10-30,2026-04-17,Cancelled,Central,42.38,43
9121,Charlie Johnson,user9120@example.com,Clothing,49,30.84,1949.66,2026-04-24,2025-06-13,Refunded,Central,35.13,40
4496,Grace Garcia,user4495@example.com,Furniture,89,305.03,2232.0,2025-12-31,2026-04-22,Failed,East,17.49,21
1585,Alice Johnson,user1584@example.com,Home,5,393.2,4391.51,2025-11-15,pending,Failed,Central,16.83,78
4282,Charlie Williams,user4281,Toys,0,,1244.67,2099-01-01,2025-06-12,Cancelled,West,36.45,73
802,Eve Smith,user801@example.com,Books,89,460.72,2571.56,2025-12-03,2025-10-10,Cancelled,North,34.44,77
5139,Diana Brown,user5138@example.com,Home,12,323.54,83.04,2025-08-14,2025-08-04,Refunded,West,,39
7231,Bob Davis,user7231@example.com,Toys,93,346.57,4487.8,2025-12-13,2026-02-05,Pending,East,19.42,45
8979,Alice Smith,,Home,8,489.32,error,2025-11-17,2026-03-11,processing,West,33.92,60
5994,Grace Johnson,user5993@example.com,Furniture,77,499.3,3549.4,2026-01-31,2025-09-16,Failed,North,40.98,75
7407,,user7406@example.com,Sports,29,213.87,1875.48,2025-06-03,2025-11-26,Refunded,South,42.57,72
743,Eve Miller,user742@example.com,Toys,97,83.94,2606.37,2025-12-31,,Cancelled,South,0.5,150
7345,Alice Jones,user7344@example.com,Books,79,210.58,2053.59,2025-07-17,2025-08-11,Pending,East,19.77,0
4735,Frank Jones,user4734@example.com,Toys,89,443.02,3708.95,2026-04-10,2025-12-11,Refunded,North,42.7,20
2040,Grace Williams,user2039@example.com,unknown,69,74.59,2149.71,2025-10-07,2025-10-23,n/a,Central,23.16,53
9675,Bob Jones,user9674@example.com,Home,5,97.94,689.34,2026-03-04,2025-12-12,Failed,Unknown,28.42,31
3022,Bob Johnson,,Clothing,98,411.21,3238.82,2025-09-08,2025-09-21,FAILED,East,45.21,38
634,Frank Garcia,user633@example.com,Books,76,74.48,3060.82,2025-12-24,2025-05-13,Cancelled,West,11.11,31
203,Charlie Johnson,,Furniture,68,364.8,3064.24,2025-07-22,2025-11-09,Pending,South,35.6,57
7309,Alice Davis,user97@example.com,Electronics,97,203.8,392.82,2026-04-01,2026-02-15,Pending,South,45.2,22
2976,Diana Jones,user2975@example.com,Toys,-5,329.74,N/A,2025-08-21,2025-07-13,Refunded,North,31.62,78
6401,Frank Johnson,user6400@example.com,Electronics,42,489.9,739.65,2025-08-01,2025-12-02,Cancelled,Central,33.29,56
7604,Henry Smith,user7603@example.com,Electronics,N/A,164.62,1872.25,2025-09-18,2026-04-10,Refunded,East,39.41,72
7517,Diana Johnson,user7516@example.com,Furniture,18,338.74,4847.38,2026-03-12,2025-05-05,Pending,,43.12,
4706,Alice Jones,user4705@example.com,Electronics,33,33.98,1525.79,2025-09-16,2026-04-18,Paid,South,5.1,34
800,Grace Davis,user799@example.com,Electronics,,128.28,,2025-12-25,2026-03-06,Paid,Central,18.47,82
2613,Frank Miller,user2612@example.com,Clothing,18,428.82,3646.75,2024-13-01,N/A,Refunded,Central,14.94,32
1886,Grace Garcia,user1885@example.com,Home,7,347.67,1962.14,2025-05-04,2025-11-20,Failed,North,-10,64
9170,Alice Davis,user9169@example.com,Sports,22,420.29,1200.85,2026-01-08,2099-01-01,Cancelled,East,18.32,55
5618,Frank Johnson,user5617@example.com,Home,48,72.21,125.05,2026-01-12,2025-08-22,n/a,East,38.09,20
716,Diana  Miller,user715@example.com,Furniture,84,163.68,516.05,2025-08-10,2025-07-22,Cancelled,Central,31.14,48
7975,,user7974@example.com,Books,97,expensive,151.69,2025-06-25,2025-08-21,Refunded,Central,39.79,64
2217,Alice Davis,user2216@example.com,Toys,98,128.85,3335.52,2025-11-12,2026-01-22,Refunded,West,6.48,24
1211,Grace Davis,user1210@example.com,Toys,88,207.87,-50,2025-05-20,2025-10-20,Pending,West,13.81,83
6334,Eve Jones,email,Electronics,,161.4,736.65,2026-01-06,2026-02-06,n/a,South,39.11,69
7541,Grace Smith,user7540@example.com,Electronics,-5,431.06,2740.62,2025-10-27,2025-11-29,n/a,West,26.4,55
9979,?,user9978@example.com,Sports,42,363.25,1683.39,2026-01-07,2026-02-14,Refunded,East,48.43,62
3296,Grace Davis,user3295@example.com,Books,53,107.48,N/A,2025-08-22,2026-05-04,Paid,South,19.8,33
3892,,not.an.email,Furniture,44,142.87,810.72,2026-04-07,2026-04-14,Paid,West,21.06,74
6005,N/A,user6004@example.com,Books,11,390.07,2574.11,2024-13-01,2025-05-09,Pending,West,999,69
9184,Alice Garcia,,Furniture,37,236.94,2983.17,2025-09-01,N/A,Paid,South,47.69,69
9601,Bob Davis,user9600@example.com,Toys,35,471.64,4785.54,2026-03-28,2025-10-29,Pending,East,150,25
9181,Diana  Miller,user9180@example.com,Toys,34,60.29,N/A,2026-02-02,2025-08-28,Paid,South,37.7,48
8399,Eve Garcia,user8398@example.com,Clothing,26,446.51,3657.29,2025-09-19,2099-01-01,Pending,West,30.9,68
1189,Grace Miller,,Home,15,79.61,3100.04,2025-05-02,2025-12-31,processing,East,8.14,24
3471,Bob Williams,user3470@example.com,Home,47,409.25,2402.22,2025-05-18,2026-02-22,Failed,South,47.77,52
1835,Henry Williams,user1834@example.com,Electronics,48,458.6,3708.37,2025-07-10,2025-10-15,Paid,Central,48.73,72
8815,Henry Davis,user8814@example.com,Books,93,13.25,,2026-01-04,2025-07-04,Pending,Central,31.76,42
5240,Alice Brown,user5239@example.com,Furniture,100,355.09,2039.78,2025-06-04,2025-11-02,Failed,Central,27.99,69
587,Charlie Jones,user586@example.com,Electronics,47,999999,140.48,2026-01-25,2025-08-02,Paid,North,38.4,33
4573,Eve Brown,email,Electronics,47,257.97,25.08,,2025-12-10,Cancelled,East,34.03,70
7780,Diana Miller,user7779@example.com,Clothing,22,-10,1349.67,2025-06-03,2025-12-28,Failed,East,8.36,26
3049,Frank Garcia,user3048@example.com,Toys,22,450.86,1591.88,2025-12-22,2025-12-31,processing,West,19.98,59
2352,Alice Williams,user2351@example.com,Furniture,7,141.59,2951.5,invalid,2025-12-01,,East,37.62,54
6323,Bob Williams,user6322@example.com,Toys,94,240.64,1105.32,2025-12-21,2025-07-10,Failed,East,26.73,58
2484,Henry Smith,not.an.email,Home,42,120.47,,2025-06-06,2025-08-21,n/a,MIDDLE,15.3,59
9957,Bob Johnson,user9956@example.com,Sports,63,322.04,2759.88,2025-07-04,2026-03-02,Refunded,North,150,22
1485,,user1484@example.com,Clothing,57,N/A,error,2025-11-26,2026-02-16,Cancelled,Central,36.39,20
5936,Diana Garcia,user5935@example.com,INVALID,70,328.27,4989.22,2026-04-24,2099-01-01,Refunded,North,36.03,29
1887,Eve Jones,user1886@example.com,Sports,47,365.27,4278.84,2026-01-23,2026-03-08,Refunded,Central,6.7,85
24,Bob Miller,user23@example.com,Toys,20,368.23,1357.71,2025-07-28,2025-10-07,Cancelled,South,4.33,49
3195,,user3194@example.com,Clothing,55,104.11,1697.8,2025-10-20,2025-11-14,Pending,north ,49.03,58
5380,,user5379@example.com,Sports,50,373.84,3451.86,2025-08-11,pending,Cancelled,Central,-10,54
8023,Eve Garcia,user8022@example.com,Clothing,3,248.46,,,pending,Cancelled,South,10.96,82
4897,Alice Smith,user4896@example.com,Books,28,282.3,68.39,2025-05-20,2025-08-15,Failed,East,17.11,36
790,Diana Williams,user789@example.com,Toys,5,194.37,3440.84,2025-08-29,invalid,Pending,North,38.97,71
4637,Diana Miller,user4636@example.com,Toys,2,80.01,2212.94,2026-01-18,2025-12-20,Pending,Central,41.4,48
3140,Diana Williams,user3139@example.com,Sports,77,229.47,3354.1,2025-12-26,2026-03-27,Paid,Unknown,-10,
2734,Henry Williams,user2733@example.com,Books,35,-99.99,2734.64,2025-07-11,2026-03-08,Failed,East,31.66,77
7325,Henry Miller,user7324@example.com,null,88,175.74,1077.77,2026-03-31,2025-12-11,Cancelled,,1.88,76
4894,Alice Brown,user4893@example.com,Home,25,13.25,4356.12,2026-03-17,2099-01-01,Cancelled,Central,8.81,74
6139,Bob Smith,@domain,Home,69,20.14,2856.18,2025-12-19,2026-05-05,Cancelled,East,39.83,76
1958,Henry Jones,user1957@example.com,Furniture,57,154.25,2145.19,2025-05-02,2026-03-01,Refunded,Central,5.29,60
1067,Alice Smith,user1066@example.com,Clothing,100,422.52,775.3,2025-08-10,2026-02-07,Refunded,West,47.3,26
8583,Alice Garcia,user8582@example.com,Electronics,14,13.92,2761.47,2026-01-27,2026-04-06,Cancelled,North,19.58,23
5000,Frank Miller,user4999@example.com,,37,220.94,error,,2025-12-14,Pending,Central,46.13,41
5275,,user5274@example.com,Home,24,459.29,4767.54,2025-08-01,2025-10-25,UNKNOWN,Central,18.49,58
2987,Bob Jones,user2986@example.com,Sports,10,121.2,327.42,2025-06-11,2025-06-28,Pending,East,21.37,41
3838,Grace Brown,user3837@example.com,Electronics,34,457.17,2970.54,2025-07-06,2026-02-02,Paid,North,,56
6523,Bob Miller,user6522@example.com,Toys,56,288.21,29.44,2025-11-18,2025-09-23,Refunded,north ,21.65,84
1586,Grace Brown,user1585@example.com,Home,1,491.51,error,2026-04-24,2025-09-01,Refunded,South,28.59,81
4192,,user4191@example.com,Furniture,99,459.73,3003.17,2024-13-01,2025-11-03,Failed,West,16.8,19
4677,Frank Williams,user4676@example.com,Toys,55,84.22,4418.22,2026-03-24,2026-03-22,Failed,South,38.26,71
5512,Charlie Miller,user5511@example.com,Electronics,70,371.75,3689.16,2025-12-20,2026-04-11,Pending,South,43.53,79
7264,Bob Garcia,user7263@example.com,Home,N/A,190.29,1759.34,2026-04-22,2025-12-23,Cancelled,East,40.48,75
8249,Diana Davis,user8248@example.com,Home,65,459.78,3713.62,2025-09-25,2025-12-24,Pending,South,17.84,41
4768,na,user4767@example.com,INVALID,38,495.06,2392.41,2025-10-17,2025-12-14,PAID,East,45.78,79
9253,Frank Miller,user9252@example.com,Clothing,23,417.41,4765.22,2025-12-25,2025-08-04,Failed,North,33.04,41
6866,Henry Williams,user6865@example.com,Furniture,55,55.11,2150.15,2025-10-12,2026-04-19,Cancelled,West,23.38,80
2909,Alice Smith,user2908@example.com,Furniture,35,143.67,1779.66,2026-02-11,pending,,North,27.11,24
4763,Diana Johnson,user4762@example.com,Clothing,text,167.59,2398.65,2026-02-21,,Refunded,Central,44.67,80
2508,Diana Garcia,user2507@example.com,Sports,94,264.86,3503.55,2025-11-28,2026-03-26,Refunded,South,6.02,43
2725,Charlie Williams,user2724@example.com,Clothing,21,312.43,-50,2025-09-20,2025-07-06,Failed,South,15.78,81
1311,Alice Davis,user1310@example.com,Sports,38,195.54,4592.45,2025-11-06,2025-09-06,Paid,South,26.27,24
4048,Frank Miller,user40@example.com,Sports,,379.65,1619.21,2025-11-17,2026-05-21,Pending,Central,16.52,29
3914,Henry Jones,user3913@example.com,null,72,349.58,4488.65,2025-09-13,2025-10-29,pending,West,22.12,54
6939,Alice Garcia,user6938@example.com,Electronics,42,382.09,3249.64,2025-09-02,2025-07-09,Refunded,East,45.05,-5
9217,,user9216@example.com,Sports,39,392.34,4206.22,2025-11-28,2025-05-26,Pending, South,19.58,67
5178,Alice Jones,user5177@example.com,Home,64,193.74,2499.88,2026-02-23,2025-11-09,Refunded,West,0.78,52
3644,Frank Smith,user3643@example.com,Sports,47,388.3,4230.36,2025-09-29,2026-03-03,Cancelled,Central,2.86,58
7255,Grace Johnson,user7254@example.com,Home,0,187.11,1162.02,2025-06-22,2025-10-18,FAILED,South,33.16,81
5850,Grace  Smith,user5849@example.com,Sports,65,478.94,623.25,2025-09-10,2025-05-29,Cancelled,West,25.01,78
1316,Grace Jones,user1315@example.com,Books,41,79.02,,2026-03-10,2025-12-12,Pending,West,26.68,48
9168,Bob Garcia,user9167@example.com,Clothing,5,486.16,1762.43,2025-06-02,2025-07-11,Pending,Central,24.86,18
5580,Diana Brown,user5579@example.com,Electronics,2,436.66,2516.13,2026-04-12,2025-11-30,n/a,Central,34.27,23
3239,Charlie Williams,user63@example.com,Clothing,81,358.19,425.8,2026-01-30,2026-02-14,Cancelled,North,25.6,62
8800,Grace Davis,user8799@example.com,Furniture,-5,266.88,3815.68,2025-09-22,2025-08-18,Paid,North,22.19,62
1340,Eve Jones,user1339@example.com,Furniture,36,168.08,3818.31,2025-11-18,2025-10-05,Cancelled,Central,42.58,57
5114,Frank Brown,user5114@example.com,Electronics,54,239.98,28.6,2026-03-19,pending,pending,East,12.18,unknown
739,Grace Garcia,user738@example.com,Clothing,17,999999,2169.86,2026-03-28,N/A,Failed,North,43.19,68
966,Bob Davis,user965@example.com,Toys,text,131.51,344.2,2025-11-13,2025-07-23,Failed,South,29.66,38
253,,user252@example.com,Home,95,488.21,2774.04,2025-09-22,2025-08-23,Failed,West,19.82,28
2099,Frank Smith,user2098@example.com,Sports,81,348.58,2281.22,2025-08-14,2025-07-17,Paid,South,5.05,68
873,Eve Brown,,Toys,50,52.64,2772.19,2025-11-05,2026-01-11,Paid,West,,38
7656,Henry Johnson,user7655@example.com,Furniture,54,137.58,4243.67,2025-10-01,2025-08-19,Paid,North,999,26
7215,Grace Davis,user23@example.com,Books,96,375.87,1199.45,2025-08-18,2025-06-20,Paid,Central,48.87,64
6725,Charlie Garcia,user6724@example.com,Books,51,33.98,1263.38,2025-06-18,2026-03-01,Failed,Unknown,23.31,30
4466,Frank Williams,user4465@example.com,Home,97,237.62,4023.34,2026-02-03,2025-09-27,n/a,West,49.16,36
3998,Henry Miller,user3997@example.com,unknown,46,35.89,2751.42,2025-05-22,2026-01-12,n/a,Central,22.99,0
2485,Diana Jones,user2484@example.com,Sports,53,60.93,4394.61,2025-09-24,2026-05-04,Paid,,34.26,41
2983,Bob Garcia,user2982@example.com,Sports,92,277.31,506.3,2025-09-25,2099-01-01,Pending,South,31.64,28
8780,Alice Williams,user8779@example.com,Toys,20,62.8,2339.6,2025-04-30,2025-08-04,Failed,North,47.59,42
3412,Bob Brown,user90@example.com,Clothing,92,111.66,N/A,2026-01-20,2025-09-28,Refunded,South,40.66,31
3083,Alice Garcia,user3082@example.com,Clothing,61,476.85,4525.91,2026-03-10,2025-06-14,Cancelled,West,27.0,37
4373,Charlie Garcia,user4372@example.com,Electronics,N/A,480.28,3368.63,2025-07-23,2025-11-22,n/a,North,49.14,35
8226,Diana Miller,user8225@example.com,Books,19,109.07,612.59,2025-05-08,2025-07-02,Failed,Central,23.38,27
6769,Eve Smith,user6769@example.com,Toys,33,192.85,2661.35,2025-11-04,pending,Cancelled,North,28.83,71
