order_id,customer_name,email,product_category,quantity,unit_price,total_amount,order_date,delivery_date,payment_status,region,discount_percent,customer_age
2073,Grace Williams,email,Clothing,11.0,476.56,2512.03,2026-01-19,2025-05-12,Refunded,East,46.16,77.0
8912,Charlie Miller,user8911@example.com,Clothing,-5.0,7.68,1051.18,2025-07-30,2026-04-10,Refunded,East,41.59,82.0
1727,Diana Miller,user1726@example.com,Furniture,10.0,311.1,4639.78,2026-03-18,2025-10-14,Failed,North,28.66,74.0
1048,Frank Brown,user1047@example.com,Books,10.0,377.98,4046.31,2025-10-26,2026-03-13,Cancelled,North,20.44,25.0
5969,Charlie Brown,user5968@example.com,Books,85.0,346.02,2050.92,2025-11-08,2026-01-12,Refunded,North,10.72,71.0
8871,Diana Smith,user8870@example.com,Clothing,21.0,291.89,503.26,2026-03-02,2025-12-25,Paid,West,9.18,51.0
2321,Alice Davis,user85@example.com,Electronics,43.0,366.05,4226.57,2025-05-17,2025-11-17,Cancelled,West,30.05,51.0
5235,Frank Jones,user5234@example.com,Clothing,49.0,-99.99,4156.48,2025-11-01,2025-12-04,Pending,South,44.82,56.0
6301,Bob Miller,user6300@example.com,Books,84.0,304.34,447.53,2025-05-29,2025-07-20,Paid,north,35.25,34.0
4122,Alice Jones,user4122@example.com,Furniture,74.0,244.49,2169.99,2025-11-01,2025-06-04,Cancelled,South,42.56,30.0
4697,Grace Jones,user4696@example.com,Clothing,35.0,139.45,4150.09,2025-11-01,2025-12-25,Refunded,South,17.91,20.0
767,Alice Davis,user766@example.com,Sports,86.0,495.31,2851.72,2025-08-27,2025-05-21,pending,North,150.0,33.0
3449,Alice Davis,user3448@example.com,Toys,8.0,53.06,3793.99,2025-11-01,2025-06-06,Paid,West,40.47,36.0
1145,Grace Miller,@domain,Clothing,56.0,39.82,3181.74,2025-07-03,2026-04-30,Refunded,North,37.39,79.0
7954,Henry Davis,@domain,Sports,49.0,107.42,4987.04,2025-12-30,2099-01-01,Pending,West,21.26,84.0
3795,Alice Jones,user3794@example.com,Electronics,71.0,24.22,1043.1,2026-02-26,2025-11-17,Cancelled,North,9.04,64.0
2274,Charlie Jones,user2273@example.com,Electronics,53.0,239.12,2812.0,2026-01-26,2025-08-30,Failed,Central,10.06,40.0
3108,Henry Miller,user3107@example.com,Electronics,63.0,52.24,4626.05,2026-03-14,2025-11-19,processing,West,7.03,67.0
5170,Alice Davis,user5170@example.com,Electronics,86.0,483.12,3002.82,2025-09-04,2026-02-04,Pending,MIDDLE,999.0,24.0
6502,Bob Williams,user6501@example.com,Books,93.0,244.49,3830.35,2026-02-05,2025-11-07,Refunded,North,14.6,51.0
8335,Frank Smith,user8334@example.com,Electronics,92.0,67.83,4248.05,2025-11-20,2026-03-05,Cancelled,North,11.48,37.0
3870,Eve Smith,user3869@example.com,Furniture,99.0,271.8,2424.39,2025-11-06,2025-11-20,Cancelled,Central,31.76,73.0
1990,Alice Davis,user1989@example.com,Sports,8.0,415.84,2424.39,2025-08-11,2025-05-21,Failed,Central,40.22,49.0
9307,Henry Brown,@domain,Books,59.0,999999.0,3304.04,2025-09-04,2025-06-23,Failed,North,26.01,34.0
829,Bob Williams,user828@example.com,Sports,84.0,244.49,-50.0,2025-09-10,2026-02-12,Pending,East,10.27,65.0
7926,Diana Miller,user7925@example.com,Electronics,17.0,146.79,3630.62,2025-10-14,2026-03-29,Paid,West,44.23,83.0
1673,Bob Garcia,email,Electronics,57.0,433.15,4176.18,2026-02-12,2025-08-18,Pending,West,11.94,46.0
3653,Eve Davis,@domain,Furniture,98.0,208.32,1066.39,2026-01-30,2025-06-27,Pending,Central,19.12,56.0
7288,Diana Williams,user7288@example.com,Books,86.0,137.46,-50.0,2026-03-06,2025-12-11,Refunded,West,23.34,58.0
7024,Charlie Brown,user7023@example.com,Electronics,60.0,376.77,220.14,2025-05-23,2025-05-30,Failed,East,22.72,58.0
3896,Grace Miller,@domain,Sports,78.0,198.44,831.57,2025-09-29,2025-07-04,processing,Central,0.43,18.0
3317,Alice Davis,user3316@example.com,Electronics,94.0,999999.0,4875.06,2025-11-18,2025-11-17,Paid,East,16.76,78.0
2275,Grace Jones,user2275@example.com,Home,76.0,232.36,1263.53,2025-08-16,2025-04-29,Cancelled,East,5.73,21.0
6102,Alice Davis,user6101@example.com,Electronics,76.0,168.59,4534.95,2025-09-27,2025-08-04,Refunded,West,20.97,30.0
7829,Charlie Johnson,user7828@example.com,Home,46.0,-10.0,585.5,2025-11-03,2025-06-19,Refunded,East,15.61,18.0
2046,Grace Miller,user2045@example.com,Sports,57.0,350.29,3935.55,2025-11-03,2025-06-04,processing,East,4.42,38.0
7252,Alice Garcia,user7251@example.com,Electronics,17.0,393.8,3666.17,2050-12-31,2025-07-16,Cancelled,Central,45.36,51.0
9614,Eve Brown,user9613@example.com,Sports,96.0,-10.0,3617.38,2025-06-22,2026-01-15,Paid,East,2.37,72.0
5653,Henry Brown,user5652@example.com,Sports,56.0,87.27,735.19,2025-05-24,2026-03-01,PAID,West,15.48,85.0
1295,Bob Davis,@domain,Home,15.0,173.8,3115.77,2025-05-16,2026-01-15,Cancelled,North,42.03,66.0
5981,Charlie Jones,user5980@example.com,Home,60.0,20.75,3319.49,2025-11-08,2025-08-09,Failed,East,999.0,29.0
592,Alice Miller,email,Clothing,16.0,165.93,3301.01,2025-09-14,2026-03-16,Failed,South,47.46,50.0
222,Bob Williams,user221@example.com,Toys,53.0,122.78,3191.5,2025-11-04,2025-11-17,Paid,West,23.81,47.0
6693,Eve Smith,@domain,Electronics,50.0,98.0,2031.95,2026-03-07,2099-01-01,Cancelled,East,47.82,49.0
6884,Charlie Miller,user6883@example.com,Sports,92.0,269.85,4000.57,2025-07-25,2026-04-22,Pending,Central,13.91,46.0
5404,Eve Garcia,user5403@example.com,Clothing,67.0,244.49,2424.39,2026-03-10,2026-03-26,Refunded,South,40.92,56.0
859,Henry Smith,not.an.email,Home,98.0,157.63,1119.31,2025-12-20,2025-05-01,Refunded,East,48.54,52.0
4211,Charlie Brown,user4210@example.com,Toys,97.0,0.0,2053.53,2026-01-25,2026-02-14,Paid,Central,23.1,66.0
3903,Charlie Garcia,user3902@example.com,Furniture,84.0,298.48,3393.86,2025-06-24,2026-03-21,Cancelled,East,9.55,37.0
9230,Henry Miller,@domain,Home,87.0,55.11,719.13,2026-04-23,2025-09-18,Refunded,North,0.13,67.0
842,Alice Garcia,user841@example.com,Home,57.0,331.22,3369.75,2026-01-18,2026-04-20,Cancelled,North,14.98,30.0
2849,Eve Davis,email,Sports,22.0,447.86,4287.35,2026-04-27,2025-05-17,Paid,East,45.12,51.0
8546,Eve Johnson,user8545@example.com,Furniture,96.0,0.0,2911.53,2026-03-26,2025-07-01,Paid,North,2.14,45.0
4787,Bob Smith,user4786@example.com,Books,33.0,65.76,1529.53,2025-05-06,2026-04-24,PAID,West,30.62,60.0
9051,Eve Johnson,user9052@example.com,Clothing,83.0,211.88,4050.69,2026-04-20,2025-07-13,Pending,East,42.94,78.0
995,Bob Jones,user994@example.com,Electronics,32.0,186.3,732.32,2025-12-29,2025-11-17,Failed,West,30.48,60.0
9227,Diana Smith,user9226@example.com,Toys,45.0,398.05,4343.73,2026-04-03,2025-08-20,Cancelled,East,47.79,78.0
1555,Grace  Smith,user1554@example.com,Books,20.0,42.18,1408.0,2025-05-12,2026-02-20,Refunded,East,47.13,85.0
3791,Alice Davis,user3790@example.com,Toys,21.0,24.93,4259.24,2025-08-21,2025-08-28,Pending,West,150.0,40.0
4512,Diana Smith,user4511@example.com,Toys,49.0,90.54,2424.39,2025-07-18,2025-12-09,Cancelled,North,23.05,35.0
4721,Alice Davis,user4720@example.com,Furniture,59.0,144.75,1224.03,2025-05-02,2025-06-21,Failed,East,35.41,81.0
5917,Diana Brown,user5916@example.com,Clothing,39.0,358.2,-50.0,2026-03-16,2025-11-17,Cancelled,South,43.65,82.0
3252,Alice Miller,email,Home,56.0,354.31,4673.68,2025-11-01,2025-11-02,Failed,West,35.54,65.0
3995,Frank Jones,user11@example.com,Furniture,91.0,258.36,2424.39,2026-02-01,2026-03-03,Pending,North,25.23,61.0
5734,Alice Davis,user5733@example.com,Sports,56.0,116.27,2296.35,2025-11-01,2026-03-07,Cancelled,South,23.96,67.0
7518,Grace Brown,user7517@example.com,Books,100.0,219.41,2424.39,2025-09-21,2025-12-12,FAILED,Central,28.57,69.0
2514,Frank Johnson,user2513@example.com,Electronics,8.0,168.4,4981.68,2026-04-24,2026-04-14,Paid,MIDDLE,40.31,64.0
5693,Diana Smith,user5692@example.com,Clothing,30.0,207.73,4347.53,2026-04-29,2026-02-13,Refunded,East,5.77,39.0
1464,Alice Davis,user1463@example.com,Books,85.0,294.35,598.41,2026-01-11,2026-03-07,Cancelled,East,28.62,31.0
5847,Bob Johnson,user5846@example.com,Sports,54.0,116.16,2424.39,2025-08-20,2025-10-12,Pending,South,47.95,59.0
3834,Bob Miller,user3833@example.com,Toys,49.0,370.3,3249.37,2026-03-17,2025-12-29,Paid,Central,-10.0,55.0
4114,Charlie Johnson,user4113@example.com,Electronics,74.0,105.45,2424.39,2026-02-03,2026-03-04,Paid,North,31.39,38.0
5763,Charlie Davis,user5763@example.com,Toys,89.0,433.62,4098.43,2025-09-18,2025-11-17,Paid,MIDDLE,6.95,78.0
2234,Bob Jones,user2233@example.com,Books,66.0,316.91,230.28,2025-09-25,2025-10-25,Refunded,East,6.86,61.0
6659,Charlie Davis,user6658@example.com,Toys,45.0,100.42,2189.95,2026-02-28,2026-03-23,Refunded,Central,32.15,77.0
401,Eve Smith,user400@example.com,Toys,7.0,7.52,4172.21,2025-11-01,2025-06-15,Cancelled,North,7.13,73.0
5428,Bob Davis,user5427@example.com,Furniture,53.0,403.46,2871.04,2026-01-20,2026-02-17,Pending,East,2.91,33.0
5418,Henry Miller,email,Clothing,51.0,364.54,2011.62,2025-06-03,2026-01-25,Cancelled,West,23.77,31.0
6324,Diana Davis,user6323@example.com,Electronics,3.0,487.34,941.13,2025-06-04,2025-05-13,Failed,Central,999.0,68.0
6182,Henry Williams,user6181@example.com,Electronics,56.0,385.67,2265.39,2026-02-01,2026-02-18,Pending,East,18.77,63.0
6875,Grace Brown,user6874@example.com,Electronics,44.0,497.13,186.48,2025-05-23,2025-11-17,pending,South,17.01,51.0
8854,Bob Williams,user8854@example.com,Furniture,62.0,99.08,4317.87,2025-12-05,2025-06-06,Cancelled,East,7.27,45.0
9870,Grace Williams,user87@example.com,Furniture,63.0,288.08,4515.51,2025-11-08,2025-09-29,Cancelled,Central,34.83,69.0
60,Bob Davis,@domain,Toys,6.0,158.49,4078.88,2026-04-11,2025-12-06,Paid,East,39.97,69.0
4066,Bob Johnson,@domain,Furniture,14.0,330.38,2669.66,2025-11-02,2026-01-26,Cancelled,North,33.38,52.0
4878,Bob Williams,user4877@example.com,Toys,49.0,244.49,541.74,2099-01-01,2025-12-13,Pending,Central,10.91,39.0
4216,Diana Garcia,user4215@example.com,Home,0.0,348.15,1796.43,2026-04-22,2026-03-19,Cancelled,East,13.47,57.0
7705,Charlie Brown,user7704@example.com,Toys,44.0,26.47,4888.63,2026-01-06,2025-12-24,Refunded,West,29.43,84.0
1329,Alice Davis,user1328@example.com,Books,77.0,281.85,2489.12,2025-09-09,2025-10-07,Paid,West,3.82,28.0
3674,Frank Davis,user3673@example.com,Furniture,21.0,371.17,1120.95,2025-09-02,2026-03-19,Failed,South,7.02,51.0
3059,Diana Jones,user3058@example.com,Toys,21.0,225.47,380.72,2026-01-25,2026-01-27,Paid,Central,32.12,0.0
9415,Henry Davis,user9414@example.com,Electronics,17.0,74.58,1529.8,2026-04-18,2025-08-06,Refunded,Central,32.42,60.0
6569,Frank  Jones,user6568@example.com,Sports,-1.0,276.79,530.72,2026-01-13,2026-04-24,Pending,South,999.0,22.0
1550,Charlie Brown,user1550@example.com,Sports,86.0,26.7,2496.89,2026-02-23,2025-07-16,Refunded,East,49.25,77.0
1010,Grace Brown,user1009@example.com,Electronics,28.0,346.42,2908.0,2025-10-11,2025-05-07,Cancelled,North,21.3,42.0
2555,Alice Miller,user2554@example.com,Toys,90.0,209.85,3752.75,2025-11-01,2025-10-27,Cancelled,Central,15.64,30.0
5988,Alice Jones,user5987@example.com,Sports,16.0,25.98,2424.39,2025-10-03,2025-08-23,Paid,South,-10.0,50.0
1613,Henry Garcia,@domain,Clothing,80.0,64.58,1343.49,2025-10-28,2026-03-16,Paid,North,36.75,60.0
2738,Grace Davis,user2737@example.com,Electronics,40.0,291.62,4540.37,2025-09-17,2025-11-17,Paid,East,39.22,49.0
8494,Henry Williams,@domain,Toys,54.0,16.52,4279.48,2026-03-14,2026-01-19,Pending,South,31.21,74.0
2827,Diana Brown,user2826@example.com,Electronics,0.0,395.47,3052.6,2025-06-19,2025-12-25,Cancelled,East,42.0,58.0
7150,Henry Garcia,user7149@example.com,Clothing,49.0,43.95,323.8,2026-02-17,2026-05-21,Refunded,North,29.04,44.0
649,Diana Johnson,@domain,Books,94.0,375.89,471.45,2025-12-09,2026-02-12,Cancelled,Central,23.5,81.0
879,Bob Garcia,user879@example.com,Electronics,88.0,-99.99,4046.73,2026-04-02,2025-07-29,Cancelled,East,150.0,57.0
6777,Henry Jones,email,Books,28.0,488.52,1924.72,2025-11-01,2025-10-10,Pending,North,2.39,20.0
2304,Alice  Miller,user2303@example.com,Books,49.0,346.33,1645.54,2025-10-24,2026-01-30,Paid,Central,40.62,63.0
2490,Diana Brown,user2489@example.com,Books,99.0,382.5,3919.65,2025-05-04,2026-04-29,Pending,West,16.78,85.0
1625,Alice Johnson,user1624@example.com,Sports,18.0,309.16,3314.4,2025-11-05,2025-11-15,Failed,East,21.1,40.0
551,Bob Johnson,user16@example.com,Books,57.0,398.2,3544.96,2025-10-23,2025-09-23,Failed,West,-10.0,63.0
5864,Frank Johnson,user5863@example.com,Books,67.0,447.7,2776.27,2026-02-16,2025-11-24,processing,Central,47.92,21.0
8303,Frank Williams,user8302@example.com,Clothing,98.0,392.2,764.11,2025-11-01,2025-10-10,Cancelled,Central,29.19,60.0
4618,Frank Brown,user4617@example.com,Books,14.0,132.17,1538.28,2025-12-26,2025-08-01,Cancelled,West,41.36,65.0
7788,Grace Williams,user7787@example.com,Sports,67.0,223.76,4291.44,2026-01-10,2026-03-24,Pending,Central,40.9,68.0
5200,Henry Garcia,user5199@example.com,Electronics,20.0,416.38,307.57,2026-01-19,2026-01-04,Pending,North,18.57,63.0
212,Frank Jones,not.an.email,Clothing,49.0,30.11,2424.39,2026-04-02,2025-11-17,Refunded,East,9.91,28.0
4041,Charlie Miller,user4040@example.com,Home,16.0,118.6,556.8,2025-07-13,2025-11-30,Pending,North,36.94,54.0
2386,Henry Jones,user2385@example.com,Clothing,66.0,458.86,3925.02,2026-04-23,2026-02-25,Refunded,East,9.98,54.0
8867,Diana Garcia,user8866@example.com,Toys,24.0,164.97,1597.83,2025-11-11,2026-05-10,Paid,East,4.82,44.0
4845,Grace Johnson,@domain,Home,16.0,999999.0,3720.28,2026-04-24,2025-06-01,Pending,West,38.69,77.0
4044,Alice Davis,user4043@example.com,Books,45.0,244.49,4098.17,2026-03-07,2025-11-17,Refunded,East,12.96,40.0
1439,Diana Davis,user1438@example.com,Books,49.0,244.09,512.2,2026-04-28,2025-08-31,Pending,West,15.88,75.0
2516,Alice Davis,user2515@example.com,Toys,71.0,393.6,3439.61,2025-08-21,2026-04-01,Cancelled,South,34.28,0.0
6910,Bob Smith,user6909@example.com,Toys,80.0,385.74,3719.41,2025-09-04,2025-06-12,Cancelled,East,18.21,57.0
5562,Grace Davis,user5561@example.com,Sports,8.0,65.34,4257.5,2025-08-29,2026-01-02,Paid,South,-10.0,74.0
9276,Alice Davis,user9275@example.com,Books,71.0,254.53,1418.71,2025-07-18,2025-11-17,Pending,West,0.85,18.0
697,Grace Smith,user696@example.com,Books,96.0,100.91,4948.73,2025-11-27,2026-02-11,Pending,South,49.07,56.0
7891,Bob Johnson,user7890@example.com,Furniture,85.0,459.37,1788.26,2026-03-23,2025-12-05,Cancelled,West,42.79,75.0
9481,Diana Brown,user9480@example.com,Sports,34.0,367.1,3166.74,2025-10-11,2026-01-31,Cancelled,South,19.57,51.0
6798,Grace Garcia,user6797@example.com,Sports,47.0,414.65,381.36,2026-04-24,2026-03-26,Failed,West,38.44,57.0
6202,Frank Garcia,@domain,Electronics,45.0,244.49,1746.51,2025-12-06,2025-07-26,Cancelled,Central,34.23,41.0
1315,Alice Davis,user1314@example.com,Clothing,49.0,220.74,2572.31,2025-10-05,2025-08-03,Cancelled,Central,33.1,59.0
5737,Charlie Garcia,user5736@example.com,Books,53.0,122.85,4078.4,2025-11-01,2025-11-30,Refunded,Central,28.08,51.0
4082,Grace Garcia,user4081@example.com,Toys,76.0,367.71,508.67,2026-02-13,2025-11-17,Refunded,East,21.61,25.0
3207,Grace Davis,user3206@example.com,Electronics,68.0,422.07,1391.84,2025-07-21,2026-02-16,Cancelled,West,27.18,85.0
13,Henry Miller,user12@example.com,Furniture,70.0,-10.0,218.73,2026-04-09,2025-05-18,Paid,Central,20.32,37.0
3308,Bob Johnson,user3307@example.com,Home,58.0,135.88,3368.96,2025-12-24,2025-12-11,Failed,East,11.97,61.0
7838,Diana Miller,user7837@example.com,Clothing,49.0,267.52,3544.76,2025-05-13,2026-03-31,Refunded,North,28.08,77.0
6941,Charlie Smith,user6940@example.com,Home,32.0,16.9,1018.27,2025-10-22,2025-06-14,Pending,East,-10.0,55.0
1347,Eve Smith,user1346@example.com,Electronics,50.0,186.46,-50.0,2026-03-20,2025-10-23,Cancelled,South,30.16,51.0
9556,Charlie Johnson,user9555@example.com,Sports,6.0,499.96,56.93,2025-10-25,2025-10-04,Failed,East,41.63,28.0
454,Alice Davis,user453@example.com,Furniture,88.0,388.93,2424.39,2025-08-31,2025-05-22,Refunded,West,38.15,-1.0
6623,Frank Jones,user6622@example.com,Sports,13.0,386.03,3125.28,2025-08-11,2026-02-18,Pending,West,29.11,-1.0
1657,Diana Williams,user1656@example.com,Books,-1.0,134.87,678.13,2025-08-24,2026-04-21,Cancelled,South,8.62,64.0
6016,Alice Garcia,user23@example.com,Furniture,44.0,424.37,3012.05,2025-06-15,2025-08-11,Pending,North,5.03,45.0
9645,Henry Jones,user9644@example.com,Furniture,55.0,282.96,990.17,2025-09-12,2025-06-27,Paid,Central,40.91,72.0
9320,Eve Davis,user9319@example.com,Home,46.0,64.92,2197.62,2025-06-17,2026-03-27,Cancelled,East,45.12,80.0
37,Grace Jones,@domain,Toys,7.0,373.86,4515.65,2026-01-02,2026-01-19,Cancelled,South,45.17,57.0
1043,Henry Jones,user1043@example.com,Furniture,25.0,469.94,1754.74,2026-01-24,2025-11-03,Cancelled,North,7.37,84.0
5500,Bob Johnson,user5500@example.com,Sports,10.0,29.83,3359.04,2025-05-22,2026-01-08,Paid,West,25.8,40.0
941,Diana Garcia,user940@example.com,Home,-5.0,279.35,4014.64,2026-03-08,2025-11-08,Failed,West,8.24,34.0
3273,Grace  Garcia,user3272@example.com,Home,-1.0,345.79,2334.79,2025-10-17,2025-07-14,Failed,South,25.8,30.0
7999,Alice Davis,email,Clothing,55.0,238.76,1647.74,2026-02-16,2025-05-30,Paid,Central,42.29,64.0
3248,Grace Davis,user3247@example.com,Furniture,18.0,198.67,944.84,2026-04-14,2025-11-17,Refunded,South,34.4,56.0
4336,Henry Williams,user4335@example.com,Electronics,0.0,146.56,1735.96,2025-10-22,2025-11-13,Failed,North,12.07,47.0
6060,Henry Jones,user6060@example.com,Books,0.0,472.41,3267.33,2025-11-25,2025-09-16,Failed,Central,10.47,67.0
539,Grace Johnson,user538@example.com,Sports,84.0,386.16,572.34,2026-03-06,2026-01-20,Failed,South,40.89,24.0
7059,Bob Garcia,user7058@example.com,Home,61.0,192.82,2225.11,2025-06-02,2025-12-16,Cancelled,East,14.17,68.0
8004,Charlie Miller,user8003@example.com,Toys,-1.0,371.18,3847.26,2025-06-11,2025-06-03,Failed,West,-10.0,51.0
1401,Diana Brown,user1400@example.com,Toys,17.0,303.39,2768.76,2025-10-04,2025-08-29,Pending,East,46.95,25.0
4985,Frank Johnson,@domain,Electronics,58.0,129.56,1050.0,2026-01-27,2025-10-07,Cancelled,West,46.12,37.0
3133,Charlie Garcia,user3132@example.com,Furniture,88.0,429.53,1960.37,2025-07-03,2026-01-18,Cancelled,East,45.21,47.0
2268,Frank Jones,user2267@example.com,Sports,23.0,-10.0,4871.61,2025-10-13,2025-07-16,pending,West,40.67,70.0
9568,Alice Davis,user9567@example.com,Electronics,94.0,319.9,3714.07,2025-05-29,2026-05-18,Cancelled,East,24.65,52.0
6787,Eve  Johnson,user40@example.com,Books,-5.0,382.37,4124.73,2026-03-30,2026-03-22,Cancelled,Central,22.19,82.0
2471,Grace Garcia,user2470@example.com,Electronics,32.0,173.45,2243.6,2025-11-01,2026-02-01,Pending,Central,46.46,54.0
7811,Grace Miller,user7810@example.com,Sports,86.0,999999.0,1051.68,2025-10-14,2026-02-03,Paid,West,3.96,45.0
6775,Bob Brown,user6774@example.com,Furniture,55.0,89.23,1512.55,2025-11-01,2025-09-25,Paid,Central,17.8,36.0
2895,Grace Smith,user2894@example.com,Home,37.0,407.72,3223.55,2025-11-01,2025-11-17,Failed,north,2.59,69.0
9746,Alice Davis,user9745@example.com,Electronics,11.0,164.48,3191.13,2026-01-31,2026-02-01,Paid,South,22.6,51.0
5822,Henry Miller,user5821@example.com,Books,62.0,262.05,43.12,2026-04-02,2026-01-11,Pending,East,-10.0,31.0
4611,Charlie Miller,@domain,Clothing,70.0,133.99,367.64,2025-09-16,2025-06-14,Cancelled,West,31.98,64.0
3567,Charlie Smith,user3566@example.com,Electronics,7.0,433.44,4396.77,2026-03-27,2025-10-08,Failed,North,36.98,27.0
8128,Charlie Smith,user8127@example.com,Home,97.0,481.35,4350.37,2025-09-25,2025-07-12,Refunded,Central,42.91,20.0
1108,Frank Miller,user1108@example.com,Toys,7.0,329.63,4660.67,2025-11-01,2025-10-04,Pending,West,24.11,43.0
9091,Charlie Jones,user9090@example.com,Toys,4.0,45.02,3442.26,2025-12-12,2025-10-15,Pending,South,28.6,43.0
9994,Alice Davis,user9993@example.com,Clothing,39.0,431.3,2424.39,2026-02-13,2025-07-04,Pending,East,10.76,46.0
4129,Grace Smith,user4128@example.com,Sports,70.0,241.6,615.19,2025-07-21,2025-11-17,Refunded,East,38.27,43.0
5897,Alice Smith,user5896@example.com,Books,38.0,243.39,2762.23,2025-12-29,2099-01-01,Cancelled,West,28.93,58.0
9706,Henry Smith,user9705@example.com,Books,85.0,411.24,3319.44,2025-11-01,2025-12-14,FAILED,East,31.81,70.0
5741,Alice Davis,user5740@example.com,Home,30.0,280.07,3364.75,2026-01-27,2026-04-29,Pending,North,41.11,51.0
1740,Henry Jones,user1739@example.com,Home,17.0,104.51,1188.92,2025-08-25,2025-11-17,Paid,South,29.46,62.0
5732,Diana Jones,user5731@example.com,Furniture,9.0,237.89,1581.61,2026-03-17,2026-01-21,Cancelled,South,999.0,73.0
5615,Frank Jones,user5614@example.com,Toys,83.0,30.18,3320.44,2025-11-01,2026-03-04,Paid,South,42.4,72.0
899,Charlie Smith,user898@example.com,Sports,61.0,221.21,1832.85,2025-05-28,2025-10-16,Cancelled,South,150.0,58.0
3464,Alice Garcia,user3463@example.com,Home,84.0,45.54,2506.0,2025-08-06,2025-11-17,Cancelled,South,41.06,23.0
4031,Grace Miller,user4030@example.com,Sports,95.0,437.68,4545.24,2025-06-14,2025-11-17,Paid,North,10.96,55.0
6877,Grace Williams,user6876@example.com,Electronics,79.0,465.53,4870.55,2025-09-09,2026-03-25,Failed,Central,25.33,40.0
2910,Diana Garcia,user2909@example.com,Home,4.0,53.36,653.33,2025-07-21,2025-08-13,Paid,East,36.16,50.0
6274,Henry Miller,user6273@example.com,Furniture,46.0,473.48,1506.8,2025-12-16,2025-08-13,Cancelled,Central,13.79,85.0
3945,Henry Miller,user3944@example.com,Electronics,49.0,441.5,3598.46,2026-03-06,2025-09-24,Pending,South,33.34,73.0
1564,Eve Williams,user1563@example.com,Furniture,73.0,479.83,1138.86,2025-06-05,2025-06-29,Cancelled,Central,35.31,55.0
5295,Henry Williams,user5294@example.com,Electronics,84.0,61.95,302.09,2026-04-03,2025-10-15,Refunded,MIDDLE,25.8,26.0
3089,Charlie Johnson,@domain,Home,98.0,150.29,3724.56,2025-05-22,2025-11-22,Failed,South,8.96,57.0
9301,Alice Davis,user9300@example.com,Electronics,100.0,198.74,4673.13,2025-08-06,2025-10-21,Paid,South,10.94,73.0
8105,Frank Miller,@domain,Books,9.0,169.3,1234.46,2026-04-11,2099-01-01,Failed,north,10.75,69.0
3398,Grace Jones,user3397@example.com,Electronics,27.0,353.68,3925.7,2025-05-01,2026-02-28,Pending,Central,7.05,85.0
8761,Alice Davis,user8760@example.com,Sports,3.0,176.12,448.45,2025-05-05,2025-09-15,Paid,East,48.74,48.0
9881,Grace Williams,email,Toys,26.0,290.05,4889.56,2025-06-09,2025-11-17,FAILED,Central,18.61,60.0
263,Diana Johnson,user262@example.com,Toys,50.0,373.26,1097.86,2026-01-10,2025-10-20,Cancelled,MIDDLE,47.44,72.0
9299,Alice Davis,user9298@example.com,Books,98.0,492.54,599.24,2025-11-01,2099-01-01,Refunded,East,46.07,-5.0
9011,Henry Williams,@domain,Home,-1.0,307.1,3859.34,2099-01-01,2025-11-17,Failed,North,29.02,29.0
5095,Alice Davis,user5094@example.com,Toys,48.0,333.7,2424.39,2025-05-30,2025-11-23,Paid,East,2.25,53.0
4449,Bob Johnson,user4448@example.com,Furniture,23.0,303.0,3010.4,2025-11-20,2026-03-30,Paid,West,16.0,74.0
8424,Eve Garcia,user8423@example.com,Electronics,3.0,456.05,4939.74,2025-12-21,2025-11-17,Failed,West,39.71,76.0
6339,Grace Garcia,not.an.email,Toys,77.0,77.31,1423.78,2025-05-31,2025-11-17,Failed,West,48.14,85.0
2841,Bob Brown,@domain,Clothing,48.0,228.84,2543.65,2026-02-25,2025-09-24,Cancelled,West,36.74,26.0
5441,Grace Johnson,user5440@example.com,Electronics,23.0,271.0,20.06,2025-11-01,2026-03-27,Cancelled,East,18.11,66.0
9685,Henry Johnson,@domain,Clothing,40.0,244.49,3468.19,2025-11-01,2025-11-18,Cancelled,South,32.51,57.0
9590,Eve Garcia,user9589@example.com,Home,84.0,115.62,2759.01,2025-12-01,2025-08-19,Pending,West,38.39,76.0
6082,Alice Garcia,user6081@example.com,Home,5.0,266.79,1233.06,2025-10-16,2025-05-24,Refunded,South,47.82,60.0
5233,Henry  Brown,user5232@example.com,Clothing,84.0,294.71,1115.02,2025-05-15,2025-11-25,Failed,Central,48.74,50.0
2214,Charlie  Brown,user2213@example.com,Clothing,66.0,382.64,1629.9,2026-01-15,2025-09-10,Paid,East,19.76,26.0
834,Bob Williams,user57@example.com,Clothing,48.0,203.39,4276.3,2025-11-17,2025-07-03,Failed,South,44.52,75.0
7941,Henry Garcia,user7940@example.com,Clothing,80.0,183.18,3810.03,2025-06-14,2026-01-18,Paid,North,20.14,0.0
8824,Charlie Garcia,user8823@example.com,Books,64.0,177.98,3391.05,2026-04-18,2025-07-20,Pending,East,2.39,51.0
3234,Diana Brown,user3233@example.com,Sports,61.0,174.91,1716.16,2025-11-17,2026-04-30,Cancelled,West,29.73,63.0
9281,Alice Smith,user9280@example.com,Furniture,9.0,229.73,3685.87,2025-06-20,2025-07-07,Pending,West,25.8,30.0
8623,Alice Davis,@domain,Electronics,0.0,17.6,2284.24,2025-09-22,2025-07-11,Pending,East,42.32,22.0
5246,Bob Brown,user5245@example.com,Sports,62.0,99.21,3052.64,2025-10-01,2025-05-18,Pending,East,17.2,55.0
